,substanceid,name,reported_chemical_name,reported_casrn,INNEW
8788,8788,epa_dmr,"Sanitary waste, TSS",NA,1
8789,8789,epa_dmr,"Formation test fluids, free oil",NA,1
8790,8790,epa_dmr,"Nitrogen Kjeldalh, total (TKN)",7727379,1
8791,8791,epa_dmr,"Sulfur dioxide, total",7446095,1
8792,8792,epa_dmr,m-Benzenedisulfonic acid,98486,1
8793,8793,epa_dmr,Resorcinol,108463,1
8794,8794,epa_dmr,Benzenesulphonic acid,98113,1
8795,8795,epa_dmr,p-Phenolsulfonic acid,98679,1
8796,8796,epa_dmr,"Nitrogen, Ammonia  Total",7664417,1
8797,8797,epa_dmr,Nitrite Plus Nitrate Total,7727379,1
8798,8798,epa_dmr,"Nitrogen, Total",7727379,1
8799,8799,epa_dmr,"Nitrogen, Kjeldahl  Total",7727379,1
8800,8800,epa_dmr,"Phosphorus, Total",7723140,1
8801,8801,epa_dmr,"Nitrogen, Nitrite  Total",14797650,1
8802,8802,epa_dmr,"Nitrogen, Nitrate  Total",14797558,1
8803,8803,epa_dmr,PCBs Dry Weather Analysis,1336363,1
8804,8804,epa_dmr,PCBs Wet Weather Analysis,1336363,1
8805,8805,epa_dmr,Polychlorinated biphenyls (PCB) pg/L,1336363,1
8806,8806,epa_dmr,Acrylamide monomer,79061,1
8807,8807,epa_dmr,"Nitrogen, Total as NO3 + NH3",7727379,1
8808,8808,epa_dmr,"cis-1,2-Dichloroethylene, total",156592,1
8809,8809,epa_dmr,"1,2,4-Trichlorobenzene, total",120821,1
8810,8810,epa_dmr,"Propane, 2-methoxy-2-methyl",1634044,1
8811,8811,epa_dmr,"2,4,6-Trichlorophenol, dry weight",88062,1
8812,8812,epa_dmr,"Selenite, Total Recoverable",14124675,1
8813,8813,epa_dmr,"Selenate, Total Recoverable",14124686,1
8814,8814,epa_dmr,"Carbon tetrachloride, dry weight",56235,1
8815,8815,epa_dmr,"Uranium, natural, dissolved",7440611,1
8816,8816,epa_dmr,Phthalate esters,NA,1
8817,8817,epa_dmr,MB 121,NA,1
8818,8818,epa_dmr,Cyclonite,121824,1
8819,8819,epa_dmr,Tetryl,479458,1
8820,8820,epa_dmr,Paraquat,4685147,1
8821,8821,epa_dmr,Nonpurgeable Organic Halides,NA,1
8822,8822,epa_dmr,Hexachlorophene,70304,1
8823,8823,epa_dmr,Purgeable Organic Halides,NA,1
8824,8824,epa_dmr,Dacthal,1861321,1
8825,8825,epa_dmr,"Sulphur, total elemental",7704349,1
8826,8826,epa_dmr,Diazoxon,962583,1
8827,8827,epa_dmr,"2,3-Dichloroaniline",608275,1
8828,8828,epa_dmr,Methylstyrene,98839,1
8829,8829,epa_dmr,"Chlorinated hydrocarbons, total",NA,1
8830,8830,epa_dmr,Inorganic suspended solids,NA,1
8831,8831,epa_dmr,Pentaeerythritol tetranitrate,78115,1
8832,8832,epa_dmr,DMPA,299854,1
8833,8833,epa_dmr,"Solids, total dissolved, total tons",NA,1
8834,8834,epa_dmr,"Nitrogen, Total As N",7727379,1
8835,8835,epa_dmr,"Carbon, tot organic (TOC) per 1000 gals.",7440440,1
8836,8836,epa_dmr,"Solids, total susp. per 1000 gallons",NA,1
8837,8837,epa_dmr,"Nitrogen, Kjeldahl",7727379,1
8838,8838,epa_dmr,"BOD, 5-day, dissolved",NA,1
8839,8839,epa_dmr,Larvin,59669260,1
8840,8840,epa_dmr,"Chloroneb, total",2675776,1
8841,8841,epa_dmr,"Solids, fixed dissolved",NA,1
8842,8842,epa_dmr,"Oil & grease, dry weight",NA,1
8843,8843,epa_dmr,Nickel carbonyl,13463393,1
8844,8844,epa_dmr,Bicarbonate as (CaCO3),NA,1
8845,8845,epa_dmr,Sulfolane,126330,1
8846,8846,epa_dmr,"Potassium-40 (K-40), Total",13966002,1
8847,8847,epa_dmr,"Cesium-137 (CS-137), Total",10045973,1
8848,8848,epa_dmr,Diethylaminoethanol,100378,1
8849,8849,epa_dmr,"Solids, Settleable, Net",,1
8850,8850,epa_dmr,Salicylic Acid,69727,1
8851,8851,epa_dmr,Triclosan,3380345,1
8852,8852,epa_dmr,Ethinyl Estradiol,57636,1
8853,8853,epa_dmr,Ibuprofen,15687271,1
8854,8854,epa_dmr,Estrone,53167,1
8855,8855,epa_dmr,Azithromycin,83905015,1
8856,8856,epa_dmr,Polybrominated Diphenyl Ethers,,1
8857,8857,epa_dmr,Caffeine,58082,1
8858,8858,epa_dmr,Ciprofloxacin,85721331,1
8859,8859,epa_dmr,Iodinated Contrast Media,7553562,1
8860,8860,epa_dmr,Acetaminophen,103902,1
8861,8861,epa_dmr,Amoxicillin,61336707,1
8862,8862,epa_dmr,t-Butyl alcohol,75650,1
8863,8863,epa_dmr,Total petroleum hydrocarbon - diesel,,1
8864,8864,epa_dmr,Total Petroleum Hydrocarbons - Jet Fuel,8008206,1
8865,8865,epa_dmr,"Beryllium, dissolved (as Be)",7440417,1
8866,8866,epa_dmr,Carfentrazone,128639021,1
8867,8867,epa_dmr,Imazapyr,81334341,1
8868,8868,epa_dmr,Penoxsulam,219714962,1
8869,8869,epa_dmr,"Herbicides, total",,1
8870,8870,epa_dmr,"Benzene, ethylbenzene, toluene, xylene combination",,1
8871,8871,epa_dmr,"Oxygen demand, chem. (low level) (COD)",,1
8872,8872,epa_dmr,"Oxygen demand, chem. (high level) (COD)",,1
8873,8873,epa_dmr,Volatile fraction organics (EPA 624),,1
8874,8874,epa_dmr,"Organics, total toxic (TTO)",,1
8875,8875,epa_dmr,"Metals, total",,1
8876,8876,epa_dmr,"Benzoic acids, total",,1
8877,8877,epa_dmr,Diisopropyl methylphosphonate,1445-75-6,1
8878,8878,epa_dmr,"1,2-Dibromomethane",106934,1
8879,8879,epa_dmr,"Oxygen demand, chem. (COD), dissolved",,1
8880,8880,epa_dmr,Volatile organics detected,,1
8881,8881,epa_dmr,"Xylenes (total), dry weight",1330207,1
8882,8882,epa_dmr,Bromate,15541454,1
8883,8883,epa_dmr,"Produced water, oil and grease",,1
8884,8884,epa_dmr,Biochemical oxygen demand,NA,1
8885,8885,epa_dmr,"Methylene chloride, dry weight",75092,1
8886,8886,epa_dmr,"Chloroform extractables, total",NA,1
8887,8887,epa_dmr,"2,3,4,5-Tetrachlorophenol",4901513,1
8888,8888,epa_dmr,Dock discharge of phosphorus,7723140,1
8889,8889,epa_dmr,Chloroprene,126998,1
8890,8890,epa_dmr,4-Chlorophenol,106489,1
8891,8891,epa_dmr,3-Chlorophenol,108430,1
8892,8892,epa_dmr,"2,6-Dichlorophenol",87650,1
8893,8893,epa_dmr,"2,5-Dichlorophenol",583788,1
8894,8894,epa_dmr,"2,3-Dichlorophenol, total",576249,1
8895,8895,epa_dmr,"3,4-Dichlorophenol",95772,1
8896,8896,epa_dmr,Ephedrine sulfate,134725,1
8897,8897,epa_dmr,"Camphor, whole water",76222,1
8898,8898,epa_dmr,N-Methylbenzeneamine,100618,1
8899,8899,epa_dmr,Ampicillin,69534,1
8900,8900,epa_dmr,Nonylphenol,NA,1
8901,8901,epa_dmr,3-methylphenol and 4-methylphenol Combination,27029761,1
8902,8902,epa_dmr,"(1,1,3,3-Tetramethylbutyl)phenol",27193288,1
8903,8903,epa_dmr,Bisphenol-A (.alpha.),80057,1
8904,8904,epa_dmr,tert-Butylphenol,27178343,1
8905,8905,epa_dmr,"Suspended Solids, Total",NA,1
8906,8906,epa_dmr,Particulate Organic Carbon,7440440,1
8907,8907,epa_dmr,"Particulate Organic Carbon, Total",7440440,1
8908,8908,epa_dmr,"Ethylbenzene, dry weight",100414,1
8909,8909,epa_dmr,Polybrominated diphenyl oxides,NA,1
8910,8910,epa_dmr,"COD, 25N K2Cr207, tot",NA,1
8911,8911,epa_dmr,HMPA,680319,1
8912,8912,epa_dmr,"Phenolic Compounds,Total",NA,1
8913,8913,epa_dmr,"Oil & grease, non-polar material",NA,1
8914,8914,epa_dmr,Seafood Processing Waste,NA,1
8915,8915,epa_dmr,"Permethrin, total recoverable",52645531,1
8916,8916,epa_dmr,Kerosene,8008206,1
8917,8917,epa_dmr,Propylene oxide,75569,1
8918,8918,epa_dmr,"Solids, total susp per production",,1
8919,8919,epa_dmr,Meprobamate,57534,1
8920,8920,epa_dmr,Sulfamethoxazole,723466,1
8921,8921,epa_dmr,Nonylphenol diethoxylate,20427843,1
8922,8922,epa_dmr,Trimethoprim,738705,1
8923,8923,epa_dmr,Dilantin [Phenytoin],57410,1
8924,8924,epa_dmr,Iopromide,,1
8925,8925,epa_dmr,DEET,134623,1
8926,8926,epa_dmr,Octylphenol monoethoxylate,,1
8927,8927,epa_dmr,Tris[2-chloroethyl] phosphate [TCEP],115968,1
8928,8928,epa_dmr,Nonylphenol monoethoxylate,27986363,1
8929,8929,epa_dmr,Iohexol,66108950,1
8930,8930,epa_dmr,"Halogen, total residual",,1
8931,8931,epa_dmr,"Barium, potentially dissolvd",7440393,1
8932,8932,epa_dmr,"Zinc, total",7440666,1
8933,8933,epa_dmr,Dipropylene Glycol,25265718,1
8934,8934,epa_dmr,Dimethylamine,124403,1
8935,8935,epa_dmr,Monochloroacetic acid,79118,1
8936,8936,epa_dmr,Dichloroacetic acid (DCAA),79436,1
8937,8937,epa_dmr,Monobromoacetic acid (MBAA),79083,1
8938,8938,epa_dmr,Trichloroacetic acid (TCAA),76039,1
8939,8939,epa_dmr,Dibromoacetic acid (DBAA),631641,1
8940,8940,epa_dmr,"Diesel oil, no. 2",68476346,1
8941,8941,epa_dmr,"Fuel oil, no. 2",68476302,1
8942,8942,epa_dmr,Diethylene Glycol,111466,1
8943,8943,epa_dmr,Arochlor 1268,11100144,1
8944,8944,epa_dmr,Total Group II Polycyclic Aromatic Hydrocarbons,130498292,1
8945,8945,epa_dmr,Total Group I Polycyclic Aromatic Hydrocarbons,130498292,1
8946,8946,epa_dmr,Furans,NA,1
8947,8947,epa_dmr,Cesium 137,10045973,1
8948,8948,epa_dmr,"Hydrocarbons, nitrated",NA,1
8949,8949,epa_dmr,"Chromium, total dry weight (as Cr)",7440473,1
8950,8950,epa_dmr,Dichlorotrifluoroethane,34077877,1
8951,8951,epa_dmr,Total Petroleum Hydrocarbons - Waste Oil,,1
8952,8952,epa_dmr,Total Petroleum Hydrocarbons - Diesel and Waste Oil,,1
8953,8953,epa_dmr,Endothall salts & esters,,1
8954,8954,epa_dmr,Potassium Amyl Xanthate [PAX],2720732,1
8955,8955,epa_dmr,Methyl Isobutyl Carbinol,108112,1
8956,8956,epa_dmr,"Chromium, suspended (as Cr)",7440473,1
8957,8957,epa_dmr,m-Toluidine,108441,1
8958,8958,epa_dmr,"3,3'-Dimethylbenzidine",119937,1
8959,8959,epa_dmr,1-Chloro-2-nitrobenzene,88733,1
8960,8960,epa_dmr,3-Chloroaniline,108429,1
8961,8961,epa_dmr,Diphenamid,957517,1
8962,8962,epa_dmr,4-Chloroaniline,106478,1
8963,8963,epa_dmr,Dimethyldithiocarbamate,79458,1
8964,8964,epa_dmr,Ethanolamine,141435,1
8965,8965,epa_dmr,"Surfactants, anionic ",NA,1
8966,8966,epa_dmr,"BOD, 20-day (20 deg. C)",NA,1
8967,8967,epa_dmr,"Solids, total non- volatile, non-fixed",NA,1
8968,8968,epa_dmr,Diphenylamine,122394,1
8969,8969,epa_dmr,1-Methylnaphthalene,90120,1
8970,8970,epa_dmr,"Chloride, total recoverable",16887006,1
8971,8971,epa_dmr,Iodide (as I),20461545,1
8972,8972,epa_dmr,2-Chlorobenzene,108907,1
8973,8973,epa_dmr,"Gasoline, regular",68425296,1
8974,8974,epa_dmr,"N-Nitrosodimethylamine, dry weight",62759,1
8975,8975,epa_dmr,"Nitrogen, Kjeldahl,Total  [TKN], insoluble",7727379,1
8976,8976,epa_dmr,"Phosphorus, insoluble",7723140,1
8977,8977,epa_dmr,Carbamates,NA,1
8978,8978,epa_dmr,"Sediment, suspended",,1
8979,8979,epa_dmr,.lambda.-Cyhalothrin,91465086,1
8980,8980,epa_dmr,Cryptosporidium,,1
8981,8981,epa_dmr,Giardia,,1
8982,8982,epa_dmr,N-Nitroso-N-Methylethylamine,,1
8983,8983,epa_dmr,Cypermethrin,52315078,1
8984,8984,epa_dmr,Quinoline,91225,1
8985,8985,epa_dmr,Volatile Organic Compound (VOC),,1
8986,8986,epa_dmr,"Base neutrals & acid (Method 625), efflnt",,1
8987,8987,epa_dmr,"Molybdenum, potentially dissolved",7439987,1
8988,8988,epa_dmr,Total phenols,,1
8989,8989,epa_dmr,Thorium-230 + Thorium-232,,1
8990,8990,epa_dmr,"Bis(2-ethylhexyl) phthalate, dry wgt",117817,1
8991,8991,epa_dmr,Isopropylamine,75310,1
8992,8992,epa_dmr,Furfural,98011,1
8993,8993,epa_dmr,Methyl acrylate,96333,1
8994,8994,epa_dmr,PCB-Aroclor (mixture unspecified),12767792,1
8995,8995,epa_dmr,Ethyl acrylate,140885,1
8996,8996,epa_dmr,Cyclohexylamine,108918,1
8997,8997,epa_dmr,Copper,7440508,1
8998,8998,epa_dmr,Lead,7439921,1
8999,8999,epa_dmr,Zinc,7440666,1
9000,9000,epa_dmr,Peracetic Acid,79210,1
9001,9001,epa_dmr,"Solids, total fixed",NA,1
9002,9002,epa_dmr,Corrosion Inhibitor,NA,1
9003,9003,epa_dmr,Annual Nitrate Nitrogen Discharged,14797558,1
9004,9004,epa_dmr,"2-Amino-4,6-dinitrotoluene",35572782,1
9005,9005,epa_dmr,2-Nitrotoluene,88722,1
9006,9006,epa_dmr,4-Nitrotoluene,99990,1
9007,9007,epa_dmr,3-Nitrotoluene,99081,1
9008,9008,epa_dmr,"1,3-Dinitrobenzene",99650,1
9009,9009,epa_dmr,"4-Amino-2,6-dinitrotoluene",19406510,1
9010,9010,epa_dmr,"1,3,5-Trinitrobenzene",99354,1
9011,9011,epa_dmr,C9-C10 Aromatics,NA,1
9012,9012,epa_dmr,C11-C22 Aromatics,NA,1
9013,9013,epa_dmr,C9-C18 Aliphatics,NA,1
9014,9014,epa_dmr,C5-C8 Aliphatics,NA,1
9015,9015,epa_dmr,C19-C36 Aliphatics,NA,1
9016,9016,epa_dmr,C9-C12 Aliphatics,NA,1
9017,9017,epa_dmr,Imidacloprid [Neonicotinoid],138261413,1
9018,9018,epa_dmr,"Oil & grease, total recoverable",NA,1
9019,9019,epa_dmr,"Produced water, gross beta radiation",12587472,1
9020,9020,epa_dmr,"Atrazine, dissolved",1912249,1
9021,9021,epa_dmr,Chloral hydrate,302170,1
9022,9022,epa_dmr,"Suspended solids, total discharge",NA,1
9023,9023,epa_dmr,Nalco H150M,NA,1
9024,9024,epa_dmr,n-Propyl alcohol,71238,1
9025,9025,epa_dmr,Perfluoroundecanoic acid,4234235,1
9026,9026,epa_dmr,Perfluorotridecanoic acid,72629948,1
9027,9027,epa_dmr,10:2 Fluorotelomer Alcohol,865861,1
9028,9028,epa_dmr,N-ethylperfluorooctane Sulfonamidoethanol,1691992,1
9029,9029,epa_dmr,Perfluorotetradecanoic acid,376067,1
9030,9030,epa_dmr,Perfluorodecanoic acid,335762,1
9031,9031,epa_dmr,8:2 Fluorotelomer Alcohol,678397,1
9032,9032,epa_dmr,10:2 Fluorotelomer Acrylate,NA,1
9033,9033,epa_dmr,8:2 Fluorotelomer Acrylate,NA,1
9034,9034,epa_dmr,Perfluoropentanoic acid,2706903,1
9035,9035,epa_dmr,Perfluoroheptane Sulfonate,NA,1
9036,9036,epa_dmr,Perfluorododecanoic acid,307551,1
9037,9037,epa_dmr,Perfluorodecane Sulfonate,NA,1
9038,9038,epa_dmr,Perfluorononanoic acid,375951,1
9039,9039,epa_dmr,N-methylperfluorooctane Sulfonamidoethanol,24448097,1
9040,9040,epa_dmr,Tebuconazole,107534963,1
9041,9041,epa_dmr,"Radium 224, total",13233324,1
9042,9042,epa_dmr,"Strontium 90, dissolved",10098972,1
9043,9043,epa_dmr,"Sediment, suspended",NA,1
9044,9044,epa_dmr,Furmecyclox,,1
9045,9045,epa_dmr,Perylene,198550,1
9046,9046,epa_dmr,"Biomass, plankton",NA,1
9047,9047,epa_dmr,Morpholine,110918,1
9048,9048,epa_dmr,"Solids, total dissolved (inorganic)",NA,1
9049,9049,epa_dmr,Benzo[j]fluoranthene,205823,1
9050,9050,epa_dmr,Trimethylbenzene,25551137,1
9051,9051,epa_dmr,"3,4-Dinitrotoluene",610399,1
9052,9052,epa_dmr,Poly[hexamethylenebiguanide] hydrochloride,32289580,1
9053,9053,epa_dmr,"Diethylene glycol dinitrate, total",693210,1
9054,9054,epa_dmr,Dibutyl phthalate,84742,1
9055,9055,epa_dmr,"Silver, ionic",14701214,1
9056,9056,epa_dmr,"Halogens, total combined",NA,1
9057,9057,epa_dmr,Coconut Diethanolamide,68603429,1
9058,9058,epa_dmr,Chlorhexidine diacetate,56951,1
9059,9059,epa_dmr,Dimethyl Benzyl Ammonium Chloride,NA,1
9060,9060,epa_dmr,Dichlorodibromomethane,594183,1
9061,9061,epa_dmr,"Hardness, tot calc. (Ca, Mg, Fe) as CaC03",,1
9062,9062,epa_dmr,"Naphthalene, dry weight",91203,1
9063,9063,epa_dmr,"Tetrahydroxymethylphosphonium chloride, THPC",124641,1
9064,9064,epa_dmr,Clostridium perfringens,NA,1
9065,9065,epa_dmr,"CN, free (amenable to chlorine)",57125,1
9066,9066,epa_dmr,Nitrite + Nitrate total [as N],7727379,1
9067,9067,epa_dmr,"Solids, Total Suspended, Net Value",NA,1
9068,9068,epa_dmr,Acrylic acid,79107,1
9069,9069,epa_dmr,Chloropicrin,76062,1
9070,9070,epa_dmr,Pentachloroethane,76017,1
9071,9071,epa_dmr,"1,1-Dichloroethane, dry weight",75343,1
9072,9072,epa_dmr,Dinitrobutyl phenol,88857,1
9073,9073,epa_dmr,N-Ethylbenzenamine,103695,1
9074,9074,epa_dmr,Octachlorodibenzofuran,39001020,1
9075,9075,epa_dmr,Chromium hexavalent (as Cr),18540299,1
9076,9076,epa_dmr,Trifluralin,1582098,1
9077,9077,epa_dmr,Calcium Dimethyldithiocarbamate,20279690,1
9078,9078,epa_dmr,"Chlorine, total residual, duration of violation",NA,1
9079,9079,epa_dmr,"Dibenz[a,j]acridine",224420,1
9080,9080,epa_dmr,"Dibenzo[a,e]pyrene",192654,1
9081,9081,epa_dmr,"Dibenz[a,h]acridine",226368,1
9082,9082,epa_dmr,3-Methylcholanthrene,56495,1
9083,9083,epa_dmr,"Dibenzo[a,h]pyrene",189640,1
9084,9084,epa_dmr,Benzo[rst]pentaphene,189559,1
9085,9085,epa_dmr,"Resin acids, total",,1
9086,9086,epa_dmr,Volatile halogenated hydrocarbons,,1
9087,9087,epa_dmr,"Benzene, toluene, xylene in combination",,1
9088,9088,epa_dmr,Acetontrile,75058,1
9089,9089,epa_dmr,"Nitrite plus Nitrate, dry weight [as N]",NA,1
9090,9090,epa_dmr,"Nitrogen, Dissolved",7727379,1
9091,9091,epa_dmr,Aluminum,7429905,1
9092,9092,epa_dmr,Chlorine dioxide,10049044,1
9093,9093,epa_dmr,EPTC,759944,1
9094,9094,epa_dmr,Toxics,NA,1
9095,9095,epa_dmr,Freeboard,NA,1
9096,9096,epa_dmr,Acetic acid,64197,1
9097,9097,epa_dmr,".alpha.-Endosulfan, in waste",959988,1
9098,9098,epa_dmr,2-Butoxyethanol,124174,1
9099,9099,epa_dmr,Creosote [Coal Tar],8001589,1
9100,9100,epa_dmr,"Arsenic, Inorganic",7440382,1
9101,9101,epa_dmr,Octachlorodibenzo-p-dioxin,3268879,1
9102,9102,epa_dmr,Butanone,78933,1
9103,9103,epa_dmr,"Niobium, Total",7440031,1
9104,9104,epa_dmr,"Arsenic, trivalent total",22541544,1
9105,9105,epa_dmr,"Acetone, dry weight",67641,1
9106,9106,epa_dmr,Klebsiella species,NA,1
9107,9107,nhanes,Acrylamide,NA,1
9108,9108,nhanes,Glycidamide,NA,1
9109,9109,nhanes, Cotinine,NA,1
9110,9110,nhanes, Hydroxycotinine,NA,1
9111,9111,nhanes, NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol),NA,1
9112,9112,nhanes, NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol) (creatinine corrected),NA,1
9113,9113,nhanes, Bromodichloromethane,NA,1
9114,9114,nhanes, Dibromochloromethane (Chlorodibromomethane),NA,1
9115,9115,nhanes, Tribromomethane (Bromoform),NA,1
9116,9116,nhanes, Trichloromethane (Chloroform),NA,1
9117,9117,nhanes, Benzophenone-3,NA,1
9118,9118,nhanes, Benzophenone-3 (creatinine corrected),NA,1
9119,9119,nhanes, Bisphenol A,NA,1
9120,9120,nhanes, Bisphenol A (creatinine corrected),NA,1
9121,9121,nhanes, Bisphenol F,NA,1
9122,9122,nhanes, Bisphenol F (creatinine corrected),NA,1
9123,9123,nhanes, Bisphenol S,NA,1
9124,9124,nhanes, Bisphenol S (creatinine corrected),NA,1
9125,9125,nhanes, 4-tert-Octylphenol ,NA,1
9126,9126,nhanes, 4-tert-Octylphenol (creatinine corrected) ,NA,1
9127,9127,nhanes, Triclocarban,NA,1
9128,9128,nhanes, Triclocarban (creatinine corrected),NA,1
9129,9129,nhanes, Triclosan,NA,1
9130,9130,nhanes, Triclosan (creatinine corrected),NA,1
9131,9131,nhanes, Butyl paraben,NA,1
9132,9132,nhanes, Butyl paraben (creatinine corrected),NA,1
9133,9133,nhanes, Ethyl paraben,NA,1
9134,9134,nhanes, Ethyl paraben (creatinine corrected),NA,1
9135,9135,nhanes, Methyl paraben,NA,1
9136,9136,nhanes, Methyl paraben (creatinine corrected),NA,1
9137,9137,nhanes, n-Propyl paraben,NA,1
9138,9138,nhanes, n-Propyl paraben (creatinine corrected),NA,1
9139,9139,nhanes, 2;4-Dichlorophenol,NA,1
9140,9140,nhanes, 2;4-Dichlorophenol (creatinine corrected),NA,1
9141,9141,nhanes, 2;5-Dichlorophenol,NA,1
9142,9142,nhanes, 2;5-Dichlorophenol (creatinine corrected),NA,1
9143,9143,nhanes, Bis(1-chloro-2-propyl) phosphate (BCPP),NA,1
9144,9144,nhanes, Bis(1-chloro-2-propyl) phosphate (BCPP) (creatinine corrected),NA,1
9145,9145,nhanes, Bis(2-chloroethyl) phosphate (BCEtP),NA,1
9146,9146,nhanes, Bis(2-chloroethyl) phosphate (BCEtP) (creatinine corrected),NA,1
9147,9147,nhanes, Bis(1;3-dichloro-2-propyl) phosphate (BDCPP),NA,1
9148,9148,nhanes, Bis(1;3-dichloro-2-propyl) phosphate (BDCPP) (creatinine corrected),NA,1
9149,9149,nhanes, Dibenzyl phosphate (DBzP),NA,1
9150,9150,nhanes, Dibenzyl phosphate (DBzP) (creatinine corrected),NA,1
9151,9151,nhanes, Dibutyl phosphate (DBuP),NA,1
9152,9152,nhanes, Dibutyl phosphate (DBuP) (creatinine corrected),NA,1
9153,9153,nhanes, Di-o-cresylphosphate (DoCP),NA,1
9154,9154,nhanes, Di-o-cresylphosphate (DoCP) (creatinine corrected),NA,1
9155,9155,nhanes, Di-p-cresylphosphate (DpCP),NA,1
9156,9156,nhanes, Di-p-cresylphosphate (DpCP) (creatinine corrected),NA,1
9157,9157,nhanes, Diphenyl phosphate (DPhP),NA,1
9158,9158,nhanes, Diphenyl phosphate (DPhP) (creatinine corrected),NA,1
9159,9159,nhanes, 2;3;4;5-Tetrabromobenzoic acid (TBBA),NA,1
9160,9160,nhanes, 2;3;4;5-Tetrabromobenzoic acid (TBBA) (creatinine corrected),NA,1
9161,9161,nhanes, ortho-Phenylphenol ,NA,1
9162,9162,nhanes, ortho-Phenylphenol (creatinine corrected) ,NA,1
9163,9163,nhanes, Ethylene thiourea,NA,1
9164,9164,nhanes, Ethylene thiourea (creatinine corrected),NA,1
9165,9165,nhanes, Pentachlorophenol,NA,1
9166,9166,nhanes, Pentachlorophenol (creatinine corrected),NA,1
9167,9167,nhanes, Propylene thiourea,NA,1
9168,9168,nhanes, Propylene thiourea (creatinine corrected),NA,1
9169,9169,nhanes, Atrazine ,NA,1
9170,9170,nhanes, Atrazine (creatinine corrected) ,NA,1
9171,9171,nhanes, Atrazine mercapturate ,NA,1
9172,9172,nhanes, Atrazine mercapturate (creatinine corrected) ,NA,1
9173,9173,nhanes, Desethyl atrazine ,NA,1
9174,9174,nhanes, Desethyl atrazine (creatinine corrected) ,NA,1
9175,9175,nhanes, Desisopropyl atrazine ,NA,1
9176,9176,nhanes, Desisopropyl atrazine (creatinine corrected) ,NA,1
9177,9177,nhanes, Desisopropyl atrazine mercapturate ,NA,1
9178,9178,nhanes, Desisopropyl atrazine mercapturate (creatinine corrected) ,NA,1
9179,9179,nhanes, Diaminochloroatrazine ,NA,1
9180,9180,nhanes, Diaminochloroatrazine (creatinine corrected) ,NA,1
9181,9181,nhanes, 2;4-Dichlorophenoxyacetic acid ,NA,1
9182,9182,nhanes, 2;4-Dichlorophenoxyacetic acid (creatinine corrected) ,NA,1
9183,9183,nhanes, 2;4;5-Trichlorophenoxyacetic acid ,NA,1
9184,9184,nhanes, 2;4;5-Trichlorophenoxyacetic acid (creatinine corrected) ,NA,1
9185,9185,nhanes, Bensulfuron-methyl,NA,1
9186,9186,nhanes, Bensulfuron-methyl (creatinine corrected),NA,1
9187,9187,nhanes, Chlorsulfuron,NA,1
9188,9188,nhanes, Chlorsulfuron (creatinine corrected),NA,1
9189,9189,nhanes, Ethametsulfuron-methyl,NA,1
9190,9190,nhanes, Ethametsulfuron-methyl (creatinine corrected),NA,1
9191,9191,nhanes, Foramsulfuron,NA,1
9192,9192,nhanes, Foramsulfuron (creatinine corrected),NA,1
9193,9193,nhanes, Halosulfuron,NA,1
9194,9194,nhanes, Halosulfuron (creatinine corrected),NA,1
9195,9195,nhanes, Mesosulfuron-methyl,NA,1
9196,9196,nhanes, Mesosulfuron-methyl (creatinine corrected),NA,1
9197,9197,nhanes, Metsulfuron-methyl,NA,1
9198,9198,nhanes, Metsulfuron-methyl (creatinine corrected),NA,1
9199,9199,nhanes, Nicosulfuron,NA,1
9200,9200,nhanes, Nicosulfuron (creatinine corrected),NA,1
9201,9201,nhanes, Oxasulfuron,NA,1
9202,9202,nhanes, Oxasulfuron (creatinine corrected),NA,1
9203,9203,nhanes, Primisulfuron-methyl,NA,1
9204,9204,nhanes, Primisulfuron-methyl (creatinine corrected),NA,1
9205,9205,nhanes, Prosulfuron,NA,1
9206,9206,nhanes, Prosulfuron (creatinine corrected),NA,1
9207,9207,nhanes, Rimsulfuron,NA,1
9208,9208,nhanes, Rimsulfuron (creatinine corrected),NA,1
9209,9209,nhanes, Sulfometuron-methyl,NA,1
9210,9210,nhanes, Sulfometuron-methyl (creatinine corrected),NA,1
9211,9211,nhanes, Sulfosulfuron,NA,1
9212,9212,nhanes, Sulfosulfuron (creatinine corrected),NA,1
9213,9213,nhanes, Thifensulfuron-methyl,NA,1
9214,9214,nhanes, Thifensulfuron-methyl (creatinine corrected),NA,1
9215,9215,nhanes, Triasulfuron,NA,1
9216,9216,nhanes, Triasulfuron (creatinine corrected),NA,1
9217,9217,nhanes, Triflusulfuron-methyl,NA,1
9218,9218,nhanes, Triflusulfuron-methyl (creatinine corrected),NA,1
9219,9219,nhanes, N;N-diethyl-meta-toluamide (DEET),NA,1
9220,9220,nhanes, N;N-diethyl-meta-toluamide (DEET) (creatinine corrected),NA,1
9221,9221,nhanes, 3-(Diethylcarbamoyl) benzoic acid (DCBA),NA,1
9222,9222,nhanes, 3-(Diethylcarbamoyl) benzoic acid (DCBA) (creatinine corrected),NA,1
9223,9223,nhanes, N;N-Diethyl-3-(hydroxymethyl) benzamide (DHMB),NA,1
9224,9224,nhanes, N;N-Diethyl-3-(hydroxymethyl) benzamide (DHMB) (creatinine corrected),NA,1
9225,9225,nhanes, Carbofuranphenol,NA,1
